0.007	0.004	0.004	0.005	0.004	0.005	0.007	0.011	0.034	0.071	0.112	0.142	0.150	0.135	0.107	0.083	0.059	0.041	0.030	0.024	0.015	0.014	0.011	0.005	0.003	0.005	0.001	0.002	0.000	0.001
0.002	0.003	0.003	0.002	0.003	0.003	0.004	0.011	0.021	0.042	0.062	0.073	0.074	0.065	0.054	0.041	0.031	0.024	0.016	0.013	0.009	0.007	0.005	0.004	0.004	0.001	0.001	0.001	0.000	0.000
0.000	0.003	0.000	0.002	0.006	0.002	0.002	0.004	0.006	0.015	0.035	0.050	0.062	0.067	0.059	0.048	0.038	0.027	0.019	0.015	0.009	0.009	0.006	0.006	0.004	0.003	0.002	-0.000	0.001	0.001
0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000
0.005	0.004	0.004	0.003	0.005	0.004	0.006	0.011	0.031	0.072	0.112	0.138	0.145	0.133	0.104	0.078	0.058	0.041	0.029	0.023	0.015	0.013	0.009	0.006	0.005	0.005	0.000	0.001	0.002	-0.001
0.002	0.004	0.003	0.004	0.004	0.004	0.005	0.009	0.021	0.041	0.060	0.071	0.072	0.065	0.051	0.040	0.029	0.021	0.015	0.012	0.009	0.007	0.006	0.004	0.004	0.003	0.001	0.002	0.000	0.001
0.000	0.004	0.002	0.001	0.006	0.002	0.002	0.005	0.006	0.015	0.034	0.049	0.061	0.066	0.058	0.047	0.038	0.028	0.018	0.016	0.009	0.007	0.006	0.007	0.003	0.002	0.002	-0.000	0.001	0.001
0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000
0.005	0.002	0.004	0.006	0.004	0.006	0.004	0.012	0.028	0.068	0.108	0.134	0.142	0.128	0.101	0.075	0.055	0.038	0.028	0.022	0.015	0.011	0.010	0.005	0.002	0.005	0.000	0.000	0.001	-0.001
0.002	0.003	0.002	0.003	0.002	0.002	0.004	0.009	0.021	0.040	0.058	0.069	0.069	0.062	0.049	0.038	0.028	0.019	0.016	0.011	0.009	0.007	0.005	0.004	0.004	0.002	-0.001	0.001	0.000	0.002
0.001	0.003	0.003	0.002	0.006	0.000	0.003	0.004	0.006	0.016	0.033	0.049	0.061	0.066	0.058	0.047	0.037	0.026	0.018	0.016	0.010	0.008	0.006	0.006	0.003	0.003	0.003	-0.000	0.001	0.001
-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000
0.005	0.003	0.002	0.005	0.004	0.005	0.005	0.012	0.028	0.065	0.103	0.128	0.137	0.124	0.097	0.072	0.052	0.038	0.026	0.020	0.014	0.011	0.009	0.006	0.005	0.002	0.003	0.001	0.002	-0.002
0.001	0.004	0.003	0.002	0.004	0.003	0.003	0.008	0.020	0.037	0.055	0.066	0.065	0.058	0.046	0.036	0.026	0.019	0.014	0.011	0.007	0.008	0.005	0.004	0.003	0.003	0.001	0.001	0.001	-0.000
0.001	0.003	0.002	0.000	0.005	0.000	0.003	0.004	0.007	0.016	0.034	0.048	0.060	0.065	0.055	0.047	0.036	0.026	0.018	0.015	0.009	0.008	0.005	0.006	0.003	0.002	0.003	0.002	0.000	-0.000
-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	0.000
0.004	0.005	0.004	0.006	0.003	0.003	0.006	0.010	0.027	0.061	0.099	0.123	0.132	0.118	0.094	0.070	0.051	0.037	0.026	0.020	0.013	0.010	0.007	0.005	0.004	0.005	-0.001	0.000	0.001	-0.000
0.002	0.003	0.003	0.002	0.003	0.003	0.003	0.008	0.019	0.036	0.052	0.061	0.061	0.055	0.043	0.033	0.026	0.017	0.013	0.011	0.008	0.007	0.004	0.002	0.003	0.002	0.002	0.001	0.001	0.000
0.000	0.005	0.003	-0.000	0.006	0.001	0.003	0.003	0.006	0.015	0.033	0.049	0.059	0.063	0.055	0.045	0.035	0.025	0.018	0.016	0.008	0.008	0.006	0.006	0.004	0.003	0.003	0.002	0.001	0.001
0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000
0.004	0.004	0.004	0.005	0.004	0.004	0.005	0.011	0.026	0.061	0.097	0.121	0.127	0.114	0.091	0.070	0.050	0.037	0.026	0.020	0.011	0.011	0.007	0.003	0.005	0.004	0.002	0.001	0.002	0.001
0.000	0.003	0.003	0.001	0.003	0.003	0.001	0.008	0.018	0.034	0.050	0.060	0.060	0.054	0.043	0.032	0.024	0.017	0.012	0.010	0.007	0.007	0.005	0.003	0.003	0.002	0.002	0.001	0.000	0.000
-0.000	0.002	0.002	0.001	0.005	0.002	0.002	0.005	0.005	0.015	0.033	0.046	0.056	0.059	0.052	0.043	0.034	0.022	0.016	0.013	0.007	0.008	0.006	0.006	0.004	0.001	0.002	0.002	0.000	-0.000
0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	0.000
0.004	0.005	0.003	0.004	0.005	0.004	0.005	0.012	0.028	0.064	0.106	0.132	0.138	0.123	0.100	0.072	0.053	0.036	0.028	0.020	0.013	0.012	0.009	0.005	0.004	0.003	0.002	0.001	0.000	0.001
0.001	0.004	0.003	0.001	0.003	0.003	0.003	0.010	0.020	0.039	0.055	0.066	0.065	0.059	0.046	0.035	0.027	0.019	0.014	0.011	0.007	0.007	0.005	0.003	0.003	0.002	0.001	0.002	0.000	-0.000
