0.006	0.003	0.003	0.005	0.006	0.005	0.006	0.011	0.032	0.071	0.112	0.141	0.148	0.134	0.108	0.082	0.059	0.041	0.030	0.022	0.015	0.012	0.011	0.006	0.005	0.006	0.003	-0.000	0.002	-0.002
0.001	0.003	0.003	0.003	0.004	0.003	0.005	0.009	0.021	0.041	0.061	0.074	0.073	0.066	0.054	0.041	0.029	0.022	0.017	0.013	0.010	0.007	0.005	0.005	0.005	0.001	0.002	0.001	0.001	0.001
0.001	0.003	0.002	0.002	0.006	0.001	0.003	0.004	0.006	0.017	0.035	0.050	0.062	0.066	0.058	0.047	0.037	0.027	0.019	0.016	0.010	0.009	0.006	0.007	0.002	0.002	0.004	0.001	0.002	0.000
0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000
0.005	0.004	0.004	0.005	0.004	0.005	0.005	0.012	0.034	0.070	0.109	0.138	0.146	0.130	0.105	0.080	0.059	0.041	0.029	0.022	0.015	0.014	0.010	0.006	0.004	0.006	0.001	0.001	0.001	-0.000
0.001	0.003	0.003	0.003	0.004	0.004	0.004	0.009	0.022	0.040	0.061	0.072	0.071	0.065	0.051	0.038	0.029	0.020	0.015	0.012	0.008	0.006	0.006	0.004	0.003	0.002	0.000	0.001	-0.000	0.000
-0.000	0.003	0.001	0.002	0.005	0.000	0.001	0.004	0.006	0.015	0.035	0.049	0.063	0.066	0.058	0.047	0.038	0.027	0.018	0.015	0.010	0.009	0.007	0.008	0.005	0.003	0.003	0.001	0.001	0.001
-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000
0.005	0.006	0.006	0.005	0.004	0.004	0.006	0.013	0.031	0.068	0.107	0.133	0.142	0.126	0.101	0.077	0.056	0.040	0.029	0.022	0.014	0.011	0.010	0.007	0.004	0.006	0.003	0.001	0.001	0.000
0.002	0.003	0.002	0.003	0.004	0.004	0.004	0.009	0.021	0.039	0.058	0.068	0.068	0.062	0.050	0.037	0.029	0.019	0.016	0.011	0.008	0.007	0.007	0.004	0.003	0.002	0.002	0.001	0.001	0.001
0.001	0.003	0.002	-0.000	0.006	0.002	0.004	0.004	0.007	0.015	0.034	0.049	0.062	0.067	0.058	0.048	0.037	0.027	0.019	0.016	0.008	0.008	0.005	0.005	0.003	0.003	0.003	0.001	0.001	0.002
-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000
0.005	0.006	0.003	0.005	0.005	0.003	0.006	0.012	0.028	0.064	0.103	0.130	0.136	0.122	0.097	0.072	0.052	0.037	0.027	0.018	0.015	0.011	0.010	0.005	0.004	0.005	0.000	-0.001	0.000	0.001
0.001	0.003	0.002	0.002	0.002	0.003	0.004	0.009	0.019	0.038	0.056	0.065	0.065	0.058	0.046	0.034	0.027	0.020	0.015	0.011	0.008	0.007	0.006	0.004	0.002	0.003	0.002	0.001	0.000	0.001
-0.000	0.004	0.003	0.000	0.006	0.002	0.002	0.004	0.006	0.016	0.034	0.048	0.061	0.064	0.055	0.045	0.036	0.024	0.017	0.015	0.008	0.008	0.005	0.007	0.004	0.003	0.002	0.001	0.002	-0.001
-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000
0.005	0.005	0.003	0.006	0.003	0.004	0.006	0.010	0.026	0.062	0.099	0.123	0.130	0.118	0.092	0.070	0.052	0.037	0.026	0.019	0.012	0.010	0.009	0.005	0.003	0.005	0.002	0.001	0.002	0.000
0.001	0.004	0.002	0.001	0.003	0.003	0.003	0.008	0.018	0.036	0.053	0.062	0.062	0.055	0.044	0.033	0.025	0.018	0.014	0.012	0.007	0.006	0.005	0.004	0.002	0.003	0.001	0.000	0.001	0.001
0.002	0.002	0.003	0.001	0.005	0.001	0.003	0.004	0.005	0.014	0.034	0.048	0.058	0.063	0.054	0.045	0.034	0.026	0.017	0.016	0.008	0.007	0.006	0.005	0.003	0.003	0.004	0.002	0.002	-0.001
0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	0.000
0.004	0.003	0.004	0.004	0.005	0.004	0.003	0.011	0.025	0.060	0.097	0.120	0.128	0.116	0.091	0.069	0.049	0.035	0.026	0.018	0.012	0.010	0.008	0.005	0.003	0.006	0.001	0.000	0.000	-0.001
0.001	0.003	0.003	0.002	0.002	0.004	0.005	0.009	0.019	0.035	0.051	0.059	0.060	0.053	0.043	0.031	0.025	0.017	0.012	0.011	0.006	0.006	0.004	0.003	0.002	0.001	0.002	0.001	0.001	0.001
-0.000	0.004	0.002	0.001	0.006	0.001	0.003	0.004	0.006	0.015	0.031	0.047	0.056	0.060	0.052	0.042	0.033	0.023	0.016	0.014	0.007	0.008	0.005	0.006	0.003	0.002	0.003	0.001	0.002	0.001
-0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000
0.005	0.003	0.003	0.004	0.004	0.004	0.004	0.010	0.030	0.066	0.105	0.132	0.139	0.125	0.097	0.076	0.054	0.037	0.028	0.022	0.015	0.010	0.009	0.004	0.002	0.006	0.004	0.001	0.003	-0.001
0.002	0.003	0.003	0.003	0.002	0.002	0.005	0.009	0.019	0.038	0.056	0.067	0.066	0.058	0.048	0.036	0.028	0.018	0.013	0.011	0.008	0.006	0.004	0.004	0.003	0.002	0.001	0.002	-0.001	0.000
0.001	0.003	0.002	0.001	0.005	0.001	0.002	0.004	0.006	0.015	0.034	0.048	0.058	0.062	0.053	0.042	0.034	0.024	0.017	0.015	0.008	0.009	0.006	0.005	0.003	0.003	0.003	0.000	0.001	0.000
0.000	0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	0.000
0.004	0.003	0.003	0.005	0.003	0.004	0.007	0.010	0.028	0.065	0.102	0.126	0.135	0.122	0.096	0.073	0.051	0.036	0.027	0.022	0.013	0.010	0.010	0.006	0.005	0.004	0.001	0.001	0.001	-0.002
0.002	0.004	0.003	0.003	0.003	0.003	0.004	0.010	0.020	0.038	0.055	0.064	0.065	0.058	0.046	0.035	0.026	0.019	0.014	0.011	0.007	0.006	0.005	0.003	0.003	0.002	0.002	0.001	0.001	0.001
-0.000	0.003	0.001	0.001	0.006	-0.000	0.002	0.003	0.006	0.013	0.031	0.044	0.054	0.059	0.051	0.040	0.032	0.023	0.015	0.013	0.007	0.006	0.005	0.006	0.005	0.003	0.004	0.001	0.000	0.000
0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000
0.005	0.003	0.004	0.004	0.005	0.003	0.005	0.013	0.028	0.062	0.101	0.126	0.135	0.120	0.094	0.072	0.052	0.036	0.027	0.021	0.014	0.011	0.010	0.005	0.004	0.003	0.002	0.000	0.004	-0.000
0.002	0.003	0.003	0.002	0.003	0.002	0.003	0.009	0.021	0.038	0.056	0.067	0.066	0.059	0.046	0.035	0.026	0.018	0.014	0.011	0.008	0.007	0.005	0.003	0.004	0.003	0.002	0.002	0.001	0.001
-0.000	0.003	0.002	-0.000	0.005	0.001	0.002	0.003	0.005	0.014	0.032	0.043	0.052	0.055	0.051	0.041	0.030	0.021	0.014	0.013	0.006	0.008	0.005	0.005	0.003	0.001	0.004	0.002	0.000	0.001
0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000
0.005	0.003	0.003	0.003	0.004	0.004	0.005	0.011	0.027	0.062	0.100	0.126	0.133	0.118	0.095	0.071	0.051	0.036	0.027	0.020	0.012	0.012	0.010	0.004	0.004	0.005	0.001	-0.002	0.002	-0.002
0.001	0.004	0.003	0.002	0.002	0.002	0.004	0.010	0.022	0.040	0.057	0.068	0.068	0.060	0.049	0.037	0.028	0.020	0.015	0.011	0.007	0.007	0.006	0.004	0.003	0.002	0.001	0.001	0.000	0.000
0.000	0.004	0.002	0.001	0.005	0.001	0.001	0.003	0.005	0.014	0.030	0.044	0.054	0.056	0.049	0.040	0.031	0.022	0.014	0.013	0.006	0.006	0.005	0.005	0.003	0.001	0.003	-0.000	0.001	-0.000
-0.000	0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000
0.005	0.003	0.005	0.004	0.005	0.005	0.006	0.011	0.029	0.066	0.106	0.130	0.137	0.122	0.096	0.074	0.053	0.036	0.026	0.021	0.014	0.011	0.010	0.005	0.006	0.004	0.001	0.002	0.001	0.000
0.002	0.003	0.002	0.003	0.002	0.003	0.004	0.009	0.024	0.042	0.059	0.072	0.071	0.063	0.051	0.038	0.029	0.021	0.016	0.010	0.008	0.006	0.006	0.004	0.002	0.001	0.003	0.001	0.001	0.001
0.000	0.003	0.002	0.001	0.005	0.001	0.002	0.003	0.007	0.016	0.033	0.046	0.055	0.059	0.052	0.042	0.032	0.021	0.015	0.013	0.007	0.008	0.006	0.006	0.003	0.002	0.002	0.001	0.001	0.000
-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000
0.005	0.003	0.005	0.007	0.004	0.004	0.006	0.012	0.026	0.065	0.102	0.127	0.134	0.121	0.096	0.071	0.051	0.037	0.026	0.021	0.012	0.012	0.008	0.006	0.004	0.005	0.002	-0.000	0.003	-0.001
0.002	0.003	0.003	0.002	0.003	0.003	0.004	0.010	0.021	0.041	0.060	0.070	0.071	0.063	0.049	0.037	0.028	0.020	0.015	0.011	0.008	0.006	0.004	0.004	0.004	0.001	0.001	0.002	0.001	0.001
