0.003	0.006	0.005	0.004	0.006	0.005	0.006	0.013	0.031	0.069	0.115	0.143	0.150	0.138	0.112	0.086	0.061	0.045	0.032	0.025	0.018	0.013	0.010	0.006	0.005	0.005	0.002	0.001	0.001	-0.001
0.001	0.002	0.003	0.004	0.003	0.004	0.005	0.010	0.024	0.044	0.064	0.076	0.077	0.071	0.056	0.042	0.032	0.025	0.018	0.014	0.010	0.009	0.005	0.006	0.005	0.002	0.001	0.001	0.000	0.001
-0.000	0.004	0.002	0.000	0.007	0.002	0.004	0.005	0.006	0.016	0.037	0.051	0.064	0.068	0.061	0.049	0.039	0.027	0.020	0.017	0.008	0.008	0.007	0.007	0.004	0.003	0.004	0.001	0.002	0.000
0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000
0.005	0.006	0.003	0.006	0.003	0.005	0.007	0.014	0.031	0.069	0.114	0.143	0.152	0.137	0.110	0.086	0.061	0.044	0.032	0.025	0.016	0.013	0.011	0.007	0.005	0.005	0.002	0.001	0.002	-0.001
0.001	0.004	0.003	0.003	0.004	0.003	0.003	0.010	0.022	0.044	0.064	0.078	0.078	0.070	0.054	0.044	0.033	0.024	0.018	0.013	0.009	0.007	0.006	0.004	0.003	0.001	0.003	0.000	0.000	0.000
0.000	0.003	0.004	-0.000	0.006	0.002	0.003	0.004	0.007	0.017	0.036	0.051	0.063	0.068	0.060	0.049	0.039	0.029	0.019	0.016	0.010	0.009	0.006	0.007	0.005	0.003	0.003	0.000	0.002	-0.001
0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.006	0.005	0.005	0.004	0.006	0.003	0.005	0.013	0.030	0.070	0.112	0.141	0.151	0.137	0.110	0.085	0.063	0.042	0.033	0.023	0.018	0.014	0.010	0.008	0.004	0.006	0.003	-0.000	0.002	0.001
0.003	0.004	0.004	0.002	0.002	0.004	0.006	0.011	0.023	0.043	0.063	0.076	0.077	0.070	0.056	0.044	0.032	0.024	0.017	0.013	0.009	0.007	0.007	0.005	0.004	0.003	0.001	0.002	0.001	0.002
0.001	0.004	0.002	0.000	0.007	0.002	0.002	0.005	0.006	0.017	0.035	0.052	0.063	0.069	0.060	0.049	0.040	0.027	0.019	0.017	0.010	0.008	0.008	0.007	0.003	0.003	0.003	-0.000	0.002	0.002
-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000
0.003	0.006	0.005	0.005	0.004	0.004	0.005	0.013	0.030	0.069	0.112	0.139	0.147	0.134	0.109	0.082	0.061	0.042	0.031	0.025	0.016	0.013	0.011	0.006	0.005	0.005	0.001	0.000	0.002	0.001
0.001	0.003	0.002	0.001	0.004	0.003	0.004	0.010	0.022	0.044	0.064	0.076	0.077	0.069	0.057	0.043	0.033	0.024	0.017	0.014	0.009	0.007	0.006	0.007	0.003	0.003	0.001	0.001	-0.000	0.000
0.001	0.004	0.003	0.000	0.006	0.001	0.002	0.004	0.006	0.017	0.036	0.051	0.063	0.070	0.061	0.050	0.039	0.028	0.020	0.017	0.009	0.009	0.007	0.007	0.004	0.003	0.004	-0.001	0.002	-0.000
0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000
0.006	0.005	0.004	0.005	0.003	0.004	0.006	0.013	0.030	0.068	0.111	0.139	0.148	0.134	0.108	0.084	0.061	0.044	0.030	0.024	0.016	0.013	0.012	0.007	0.005	0.004	0.002	0.001	0.002	-0.001
0.003	0.004	0.003	0.003	0.003	0.003	0.004	0.010	0.022	0.043	0.062	0.076	0.077	0.069	0.056	0.042	0.032	0.024	0.018	0.014	0.009	0.007	0.007	0.005	0.005	0.003	0.001	0.002	-0.000	-0.000
-0.000	0.004	0.003	0.001	0.007	0.001	0.003	0.004	0.005	0.017	0.036	0.050	0.063	0.069	0.060	0.050	0.040	0.028	0.020	0.017	0.009	0.008	0.008	0.007	0.003	0.003	0.004	0.000	0.003	0.001
0.000	0.000	-0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	0.000
0.005	0.007	0.003	0.004	0.004	0.006	0.004	0.010	0.031	0.067	0.111	0.136	0.148	0.134	0.108	0.082	0.060	0.042	0.032	0.025	0.017	0.012	0.012	0.004	0.004	0.006	0.002	-0.001	0.000	0.000
