0.004	0.004	0.004	0.006	0.004	0.004	0.005	0.013	0.032	0.072	0.116	0.144	0.154	0.140	0.113	0.086	0.061	0.046	0.033	0.025	0.017	0.013	0.008	0.004	0.005	0.005	0.001	0.001	0.002	-0.000
0.000	0.005	0.004	0.003	0.003	0.003	0.004	0.011	0.024	0.044	0.065	0.077	0.078	0.070	0.057	0.042	0.032	0.023	0.017	0.013	0.010	0.009	0.006	0.003	0.003	0.003	0.002	0.002	0.001	0.002
0.000	0.003	0.002	0.001	0.005	0.001	0.004	0.004	0.006	0.016	0.037	0.051	0.063	0.068	0.061	0.049	0.040	0.027	0.021	0.018	0.009	0.008	0.008	0.007	0.004	0.004	0.004	0.000	0.001	0.000
-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000
0.004	0.004	0.004	0.006	0.004	0.005	0.006	0.014	0.031	0.071	0.114	0.143	0.151	0.137	0.109	0.083	0.063	0.043	0.032	0.025	0.016	0.013	0.010	0.005	0.005	0.007	0.000	0.002	0.003	-0.000
0.002	0.004	0.003	0.002	0.003	0.003	0.003	0.010	0.022	0.044	0.064	0.076	0.077	0.071	0.056	0.043	0.034	0.024	0.018	0.014	0.009	0.008	0.005	0.004	0.004	0.002	0.002	0.001	0.001	0.002
0.000	0.002	0.001	0.000	0.006	0.000	0.003	0.005	0.007	0.016	0.037	0.051	0.064	0.070	0.060	0.048	0.040	0.028	0.020	0.017	0.009	0.009	0.006	0.008	0.004	0.004	0.003	0.001	0.002	-0.001
-0.000	0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000
0.004	0.006	0.004	0.005	0.004	0.004	0.005	0.012	0.031	0.069	0.113	0.141	0.147	0.134	0.106	0.082	0.059	0.042	0.032	0.023	0.015	0.013	0.011	0.007	0.006	0.007	0.003	-0.000	0.000	-0.000
0.001	0.003	0.003	0.002	0.003	0.003	0.005	0.009	0.023	0.041	0.063	0.074	0.077	0.068	0.056	0.043	0.033	0.023	0.017	0.012	0.010	0.008	0.006	0.003	0.004	0.003	0.002	0.002	0.001	0.000
0.001	0.003	0.001	0.001	0.006	0.002	0.002	0.005	0.006	0.016	0.037	0.050	0.063	0.067	0.061	0.049	0.039	0.027	0.018	0.016	0.009	0.008	0.007	0.007	0.003	0.003	0.002	0.001	0.002	0.001
-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000
0.007	0.005	0.004	0.002	0.004	0.004	0.007	0.012	0.028	0.068	0.109	0.136	0.145	0.130	0.104	0.080	0.059	0.040	0.030	0.024	0.014	0.014	0.011	0.003	0.004	0.006	0.002	0.001	0.002	-0.003
0.002	0.005	0.002	0.004	0.004	0.002	0.004	0.010	0.022	0.042	0.063	0.074	0.074	0.066	0.053	0.041	0.030	0.022	0.016	0.014	0.009	0.007	0.006	0.003	0.003	0.004	0.001	0.002	-0.000	-0.000
0.000	0.004	0.001	0.000	0.006	0.001	0.003	0.004	0.005	0.016	0.035	0.050	0.062	0.068	0.058	0.048	0.038	0.028	0.018	0.017	0.008	0.008	0.007	0.006	0.004	0.003	0.004	0.001	0.002	0.001
0.000	0.000	-0.000	0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	-0.000	-0.000	0.000
0.004	0.004	0.004	0.005	0.005	0.005	0.005	0.013	0.027	0.065	0.104	0.129	0.136	0.123	0.097	0.077	0.056	0.038	0.028	0.023	0.014	0.011	0.010	0.007	0.004	0.004	0.001	0.000	0.002	0.000
0.003	0.004	0.005	0.004	0.004	0.002	0.003	0.009	0.022	0.041	0.058	0.069	0.071	0.064	0.050	0.039	0.030	0.021	0.016	0.011	0.008	0.007	0.006	0.004	0.004	0.003	0.001	0.001	-0.000	0.001
0.001	0.004	0.002	0.001	0.006	0.002	0.003	0.004	0.006	0.016	0.035	0.049	0.059	0.063	0.056	0.045	0.036	0.025	0.017	0.015	0.010	0.007	0.007	0.007	0.003	0.004	0.004	0.001	0.001	0.001
0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	-0.000
0.004	0.003	0.004	0.003	0.004	0.003	0.003	0.010	0.024	0.055	0.088	0.110	0.118	0.105	0.084	0.067	0.048	0.033	0.022	0.020	0.012	0.012	0.009	0.004	0.004	0.005	0.000	0.001	0.002	-0.000
0.002	0.004	0.003	0.002	0.003	0.003	0.003	0.007	0.018	0.035	0.051	0.060	0.061	0.055	0.044	0.033	0.025	0.018	0.013	0.010	0.006	0.006	0.005	0.003	0.003	0.002	0.002	0.001	-0.000	0.000
-0.001	0.003	0.001	-0.001	0.006	-0.000	0.001	0.003	0.005	0.013	0.030	0.040	0.050	0.053	0.047	0.038	0.032	0.022	0.015	0.014	0.006	0.007	0.005	0.006	0.003	0.003	0.003	0.001	0.002	0.000
-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	0.000	0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000
0.006	0.005	0.005	0.005	0.004	0.003	0.006	0.011	0.028	0.065	0.108	0.132	0.139	0.126	0.100	0.077	0.056	0.041	0.028	0.021	0.014	0.012	0.010	0.006	0.004	0.005	0.003	0.002	0.003	0.001
0.000	0.003	0.004	0.003	0.002	0.004	0.004	0.009	0.021	0.042	0.061	0.071	0.073	0.065	0.052	0.038	0.030	0.022	0.016	0.011	0.009	0.007	0.006	0.005	0.004	0.003	0.002	0.001	-0.001	-0.000
0.000	0.003	0.002	0.001	0.005	0.001	0.003	0.004	0.006	0.016	0.034	0.047	0.057	0.063	0.054	0.045	0.036	0.024	0.017	0.016	0.008	0.008	0.007	0.007	0.003	0.002	0.003	0.001	0.000	0.001
-0.000	0.000	0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	-0.000	0.000	-0.000	0.000	-0.000	0.000	0.000	-0.000	0.000
0.005	0.004	0.004	0.005	0.007	0.005	0.006	0.013	0.029	0.065	0.106	0.131	0.141	0.126	0.101	0.077	0.056	0.038	0.029	0.023	0.015	0.012	0.011	0.005	0.005	0.003	0.003	-0.000	0.000	-0.000
0.002	0.004	0.003	0.003	0.003	0.003	0.005	0.010	0.022	0.042	0.061	0.072	0.073	0.063	0.051	0.040	0.029	0.021	0.016	0.013	0.009	0.008	0.004	0.005	0.004	0.002	0.002	0.002	0.001	0.001
